rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Latch hook included.,"This Pre-stretched Braiding Hair Purple is pretty. I got it to put in my mannequin's hair. I make handmade scarves, hats, and other things that would look great with this hair. I was surprised at the amount of hair I got.<br /><br />This hair is beautiful. There is 8 individually packaged purple hair. Included with the package is a latch hook but not beads to attach the hair.<br /><br />I will be recommending this Pre-stretched Braiding Hair Purple to family and friends.",[],B095NM2DKG,B095NM2DKG,AF453YWNMOPDI5XRRVQOIF56NM4Q,1625711951056,0,False
2.0,No difference in my skin. I will use the jade in something else.,This Jopuzia Natural Jade Roller is beautiful. The roller doesn't appear to do anything for my facial skin. I love the jade that is why I gave it a two-star rating not because it worked for the skin.<br /><br />This set comes with a large almost heart-shaped piece of jade. There is a roller with three pieces of jade. I will be using this jade in something else.<br /><br />I will not be recommending this Jopuzia Natural Jade Roller to family and friends.,[],B0943YFT9T,B0943Y3Z8N,AF453YWNMOPDI5XRRVQOIF56NM4Q,1623949076043,0,False
5.0,These work great!,These Daletu Nail Tip Clips work great. I put on the nail and then clipped it to my finger. It helped the nail stay in place while it dried. I think they will be good for other crafty things too.<br /><br />The clips are clear and they are not too tight on the fingers. They come individually packaged. Because they are clear it helps to get the clip in the correct place on the nail.<br /><br />I will be recommending these Daletu Nail Tip Clips to family and friends.,[],B0912VNQRM,B0912VNQRM,AF453YWNMOPDI5XRRVQOIF56NM4Q,1623633511549,1,False
1.0,Bright red. Chapped my lips.,"This HEXZE-emoji the iconic brand Moisturizing Lip gloss is bright red. I have fair skin so this ""gloss"" made me look like a corpse. It is also supposed to be a moisturizer but it made my lips crack and peel. Not happy with this at all.<br /><br />The lip ""gloss"" comes in a little tube and you brush on the color. If you have a different skin type than mine you might like it but it did chap my lips. I would think twice before getting this product.<br /><br />I will not be recommending this HEXZE-emoji the iconic brand Moisturizing Lip gloss to family and friends.",[],B0916ZRQDG,B0916ZRQDG,AF453YWNMOPDI5XRRVQOIF56NM4Q,1623033973756,0,False
5.0,Will reorder,Colors are beautiful!,[],B07T9DC9XK,B07T9DC9XK,AGTV3IO25IJNDMEPGK2IBM6WZ7MQ,1582417445493,0,True
5.0,Five Stars,"Beautiful, thank you!",[],B004F87CT0,B004F87CT0,AGTV3IO25IJNDMEPGK2IBM6WZ7MQ,1412647600000,1,False
5.0,Nice basket of bath bombs,"Loved that this came in a gift basket, very cute! These all smelled great and were a lot of fun to use in the bath!",[],B08LG88SWS,B08LG88SWS,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,1630225112831,0,False
4.0,Works great!,"Works great and very easy to use! A great kit for people just starting out with nails. I also use it for various other things that I need to sand down a bit around the house, it works great on multiple things! Definitely recommend!",[],B08DJ1BMHX,B08DJ1BMHX,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,1629190054802,0,False
5.0,Love it,I used this when I had a cold and it was really relaxing and soothing. Helped my sinuses quite a bit. Definitely recommend this!,[],B00XXZZCCU,B00XXZZCCU,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,1629012724009,0,False
4.0,Works great,This cleanser works great. It starts off kind of like shaving gel and then like shaving gel you can form a foam by rubbing it on your face. Leaves my face feeling very clean but doesn't dry my skin out which is a bonus! Definitely recommend this stuff!,[],B01EUR8IPW,B01EUR8IPW,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,1619867170385,0,False
4.0,Good primer set,Great set that gives you smooth skin for your foundation makeup. Too heavily scented for my liking so I took a star off for that. This isn't the best primer I've tried in this price range but it works. A decent quality product that doesn't irritate my skin.,[],B08F4ZDVZQ,B08F4ZDVZQ,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,1619865892493,0,False
5.0,Five Stars,Beautiful! I'm so excited to wear it for my wedding.,[],B01DCSNO54,B01DCSNO54,AFNUEZFQIFN6SFAWG6WLHR3IVLLQ,1529729961124,0,True
5.0,Just a few drops morning and evening make a difference,"I hate greasy moisturizing creams that sit on the surface of my skin and clog up my pores, which, I'm afraid, is most of the moisturizers out there, but I do need something for my aging face in our dry, high altitude  home, especially in winter. This serum is easy to use and absorbs quickly. You apply it morning and evening with or without other creams. It won't make deep wrinkles disappear, but if you use it consistently, you will probably notice a positive difference in your skin, I know I have.",[],B00LHZC4GA,B00LHZC4GA,AFJ74T4L5ZMC7PCNN4C567JNFWWA,1449970706000,0,False
5.0,Allgirls love makkeup.,Christmas gift that was loved.,[],B005B6GCN2,B005B6GCN2,AHUV6QJJIJPSYDUGY3RFYZOHPIFA,1422137950000,0,True
5.0,Five Stars,Great price for the quantity.  They work great!,[],B015SL9P1A,B015SL9P1A,AF6CN6PFI7EGYFVCXE5TKJNN5ZEA,1492540415000,0,True
3.0,This bag was smaller than i expected but still useful. Attentive seller,"This bag is way smaller than I expected but still useful for small items such as tampons or toothpaste. Truthfully, I will probably just trash it or give it to my 8 year old after my vacation. I had originally rated 1 star but upped it to 3 because the seller was very attentive. My issue was addressed promptly.",[],B01GFEMKES,B01GFEMKES,AEOXJH67IK6A7MAATXDVRAMR4TPA,1488945489000,0,True
2.0,Peel off.,"These are pretty colors but even with a base, filing all along nails and a top coat, they peel right off.",[],B07T23FR6R,B07T23FR6R,AEWOCOJGLNR3RFQSR73J2KGY3ENQ,1579880865265,1,False
2.0,Super Cute but Breaks Easily,"First, these are so super cute and I loved them when I first got them. However, the love quickly faded as I started using them. While they totally work and hold your hair up, they break very easily and I have very fine thin hair. So, if they break so easily with my fine hair, then people with thicker hair, well good luck. These are better for looks than actually using them to hold your hair, and that's not what I was looking for. So, while these are super stinking cute, they don't really work holding your hair without breaking.",[],B08ZNLBJ5B,B08ZNLBJ5B,AGVXN42IKSKKBNVFGKCMKIZEBNSQ,1644091755933,0,False
3.0,Cute but Not Really,Cute nails but some of the sayings just don't go together and would have been better just plain.,[],B0968RPKLF,B0968RPKLF,AGVXN42IKSKKBNVFGKCMKIZEBNSQ,1642739514660,0,False
5.0,Beautiful Nails,These nails are super cute and wear beautifully. Love them.,[],B09H52W5LK,B09H52W5LK,AGVXN42IKSKKBNVFGKCMKIZEBNSQ,1642739335845,0,False
5.0,Great Lashes and Liner,Beautiful lashes and great magnetic eyeliner. The eyeliner is totally waterproof and lasts all day without problems. Doesn't irritate my sensitive eyes and these lashes are lightweight and totally beautiful. I have worn them a few different times and they still look beautiful. I am able to clean them gently in makeup remover and then let them dry and I can wear the lashes over and over again.,[],B08NTD1NM1,B08NTD1NM1,AGVXN42IKSKKBNVFGKCMKIZEBNSQ,1615082299387,0,False
5.0,Great Priming Set,I love using this set when I am wanting to really go all out for my makeup. It makes everything last so much longer and looks so beautiful. It works great with my foundation and all of my makeup. It feels great on the skin and makes my skin so soft and smooth. It also does a great job hydrating my skin and getting it ready for makeup. Everything just works great together and love using it.,[],B08F4ZDVZQ,B08F4ZDVZQ,AGVXN42IKSKKBNVFGKCMKIZEBNSQ,1608505236549,0,False
5.0,Beautiful but isn't strip but instead string.,"These are very much for the more experienced eyelash wearer as they only have a tiny string to work with and not a strip. So I have to say that if you can't work with just string lashes then do not get these. However, if you don't mind then these are great. They look beautiful and blend in so well that people honestly can't tell they are false lashes.<br /><br />I honestly love them and they look very natural and beautiful. Would be happy to buy more later on.",[],B00FQD0LNW,B00FQD0LNW,AGVXN42IKSKKBNVFGKCMKIZEBNSQ,1459903064000,0,False
5.0,Great Product,"I'll admit that I do have a nail addiction and I do my nails all of the time. Honestly, it's much cheaper that way. Anyway, normally I don't fool with pushing my cuticles because I'm always loosing the wooden pushers and they always go so dull after using them for a while. Well, now I don't have to keep buying those because this cuticle pusher is awesome and made out of stainless steal. It has a really awesome design, a very nice weight so that it stays in the hand and also can be used to clean out from under the nails too.<br /><br />I really do love using this though. I always give it a little wipe with an alcohol pad and then do what I need to do. I use the curved ended down to push my cuticles back and then use it face up to clean out from under my nails, because lets face it. It doesn't matter what you do, stuff is still gonna get up in there and you have to clean it out every so often.<br /><br />Anyway, works great and totally worth the price. Couldn't recommend this enough to everyone.",[],B01CURASWA,B01CURASWA,AGVXN42IKSKKBNVFGKCMKIZEBNSQ,1459897607000,1,False
3.0,Made for people with thick hair!,"I am totally disappointed with this headband. One it is super cheap and easily bendable which means it will break easily. I have very fine hair so this headband is just horrible with my hair. It sticks up at the top and doesn't hold any hair back because my hair just slides out of it. Now, if someone has very thick hair then this would work perfect for them but for someone like me with very fine hair, this headband just isn't right for me.",[],B00RIT53JO,B00RIT53JO,AGVXN42IKSKKBNVFGKCMKIZEBNSQ,1446509148000,0,True
5.0,Refreshing and Smoother Looking Skin,"I have to say that I honestly didn't think this stuff would work or it wouldn't last as long, it would look strange, or that it would make me look plastic like. I didn't know what it would really do but I gave it a chance and tried this stuff. Holy cow does this stuff actually work and it looks awesome and natural. Key word, natural. I used it just like the instructions said and it smoothed out the small lines at the corner of my eyes and under the eyes. It completely reduced the size of my pores on my nose, which are usually very large. I mean, it made my face look great but the real test was how did my make up look over this stuff. Well, it looked wonderful. It made my make up go on smoother than ever before and the real test was the fact it not only lasted all day but even all night until I washed my face. I couldn't believe how well Mistiq actually worked and how great it worked under my make up. This is one product that I completely recommend and suggest it be a staple in every woman's make up bag.",[],B00K9E0SG8,B00K9E0SG8,AGVXN42IKSKKBNVFGKCMKIZEBNSQ,1409249979000,20,False
5.0,Easy to Use,"I am very pleased with my experience using the Feminine Cleansing Wash. This is very easy to use in the shower as it has a hand pump. The scent is light and pleasant, yet doesn't leave a lingering perfumed odor. I have found that 'regular' soap does me no favors for cleaning my groin area as it's much to harsh for my lady bits. This is a great product to use for those of us that are mindful of our personal hygiene and want to be ready for any situation that comes up between showers. I find this to be a good value for the quality. I certainly will be making this wash a regular order in the future. I hope my experience is helpful as you kindly click the button below.",[],B091DF3MPN,B091DF3MPN,AE3X7PNUWXQU6FZQLQGIA6ZT45QA,1639987040377,2,False
5.0,Great Resin Decorating Sampler and Tools,"I am happy with my order of the Resin Decorative Accessories Set. This was packaged well and arrived in great condition. What I really like is that this set of tools and inclusions comes in a multi-level box that is transparent. It is easy to see what inclusions are inside, which is very easy to use while working on a project. Pipettes are really great to remove bubbles and also to apply very small amounts of resin into detailed areas. The silicone mat is essential to protect a working surface and the tweezers are very useful to add small items into a poured resin piece. There are also extra 30ml mixing cups, tiny spoons and wooden sticks.<br /><br />These inclusions are great to use with other materials besides resin like nail art, decoupage glues, acrylic paint and polymer clay. This makes the set versatile for working with different mediums and for different projects. There are full round hole-less beads and also half beads. I really like the tiny seashells, my set also includes a tiny starfish. I am putting these into a resin painting with some sand I saved from a recent beach vacation. The only thing included with this set that is not useful to me are the finger cots, as I prefer to wear gloves when working with resin. The only negative aspect is very small, but some glitter was loose. I did not find this to be bothersome, but did want to mention that. There is a lot of supplies in this kit and I consider it to be a really great value for all that is included. I hope that my experience is helpful as you kindly click the button below.",[],B09758QG59,B09758QG59,AE3X7PNUWXQU6FZQLQGIA6ZT45QA,1632723134917,0,False
